YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201603,104444,625644,2,.81,"NNW","OAK GROVE",34.9809,-92.7052,3458854,9242312
201604,104340,624947,1,.31,"E","BEN LOMOND",33.8297,-94.1146,3349782,946876
201604,104340,624948,1,.94,"N","NASHVILLE",33.9435,-93.8472,3356610,9350832
201604,104340,624949,1,2.38,"E","BRADLEY",33.0937,-93.6296,335622,9337776
201604,104340,624953,1,1.55,"NW","CORNELIUS",33.2428,-93.472,3314568,9328320
201604,104340,624953,2,2.29,"NNW","CORNELIUS",33.2593,-93.4685,3315558,9328110
201604,104340,624955,1,1.93,"ENE","LERCH",33.2593,-93.4685,3315558,9328110
201604,104340,624955,2,2.1,"E","MC KAMIE",33.2659,-93.464,3315954,9327840
201604,104340,624956,1,.96,"WNW","LAMARTINE",33.3868,-93.2945,3323208,9317670
201604,104340,624956,2,.78,"NW","LAMARTINE",33.3888,-93.2885,3323328,9317310
201604,104340,624957,1,.93,"NW","LEWISVILLE",33.3604,-93.5902,3321624,9335412
201604,104340,624957,2,.69,"WNW","LEWISVILLE",33.3538,-93.591,3321228,9335460
201604,104340,624957,3,.69,"ENE","LEWISVILLE",33.3528,-93.5685,3321168,9334110
201604,104340,624957,4,.65,"S","LEWISVILLE ARPT",33.3606,-93.5689,3321636,9334134
201604,104340,624958,1,.74,"W","STAMPS",33.3718,-93.5127,3322308,9330762
201604,104340,624958,2,2.11,"SSW","STAMPS",33.3421,-93.5151,3320526,9330906
201604,104340,624958,3,2.49,"SSE","STAMPS",33.34,-93.4761,3320400,9328566
201604,104340,624958,4,1.44,"ENE","STAMPS",33.3741,-93.4755,3322446,9328530
201604,104340,624959,1,4.4,"N","GIN CITY",33.1624,-93.7347,339744,9344082
201604,104340,624959,2,4.35,"N","GIN CITY",33.1629,-93.724,339774,9343440
201604,104340,624959,3,4.06,"W","CANFIELD",33.1838,-93.7,3311028,9342000
201604,104340,624959,4,4.2,"WNW","CANFIELD",33.1955,-93.7002,3311730,9342012
201604,104340,624959,5,5.44,"W","CANFIELD",33.1833,-93.724,3310998,9343440
201604,104340,624960,1,1.07,"SW","OLD TOWN",33.3682,-93.592,3322092,9335520
201604,104340,624960,2,.83,"WNW","LEWISVILLE",33.3542,-93.5936,3321252,9335616
201604,104340,624960,3,.36,"NE","LEWISVILLE",33.3538,-93.5757,3321228,9334542
201604,104340,624960,4,.34,"WSW","LEWISVILLE ARPT",33.3682,-93.5755,3322092,9334530
201604,104340,624961,1,.72,"N","GIN CITY",33.1103,-93.7207,336618,9343242
201604,104340,624961,2,.31,"NNW","GIN CITY",33.1044,-93.7211,336264,9343266
201604,104340,624961,3,.67,"ENE","GIN CITY",33.1042,-93.7095,336252,9342570
201604,104340,624961,4,.93,"NE","GIN CITY",33.1104,-93.7099,336624,9342594
201604,104340,624962,1,.38,"NW","BRIGHT",33.4241,-93.3344,3325446,9320064
201604,104340,624962,2,.4,"NE","BRIGHT",33.4241,-93.3252,3325446,9319512
201604,104340,624962,3,.69,"NNW","BRIGHT",33.4296,-93.3334,3325776,9320004
201604,104340,624962,4,.62,"NNW","BRIGHT",33.4278,-93.3353,3325668,9320118
201604,104340,624963,1,1.29,"NE","LAMARTINE",33.3905,-93.2614,3323430,9315684
201604,104340,624963,2,1.86,"NNE","EMON",33.376,-93.2214,3322560,9313284
201604,104340,624963,3,1.41,"SW","COLLEGE HILL",33.3834,-93.2144,3323004,9312864
201604,104340,624963,4,1.79,"NE","LAMARTINE",33.3983,-93.2581,3323898,9315486
201604,104340,624964,1,1.28,"ENE","FREE HOPE",33.2261,-93.1792,3313566,9310752
201604,104340,624964,2,1.19,"W","CALHOUN",33.2207,-93.1705,3313242,9310230
201604,104340,624964,3,1.1,"WNW","CALHOUN",33.2245,-93.1683,3313470,9310098
201604,104340,624964,4,1.48,"ENE","FREE HOPE",33.2284,-93.1765,3313704,9310590
201604,104340,624965,1,.73,"NNW","LAMARTINE",33.3888,-93.287,3323328,9317220
201604,104340,624965,2,1.76,"NNE","EMON",33.3714,-93.2133,3322284,9312798
201604,104340,624965,3,1.28,"SSW","COLLEGE HILL",33.3839,-93.2111,3323034,9312666
201604,104340,624965,4,1.36,"NNW","LAMARTINE",33.3993,-93.2847,3323958,9317082
201604,104340,624966,1,.12,"SE","LOCKESBURG",33.9689,-94.1685,3358134,9410110
201604,104340,624967,1,3.62,"W","BUSSEY",33.1426,-93.512,338556,9330720
201604,104362,625026,1,.53,"W","MARQUESS",39.3,-79.86,3918000,7951600
201604,104362,625027,1,.69,"S","MARQUESS",39.29,-79.85,3917400,7951000
201604,104366,625028,1,.62,"SSW","HERMLEIGH",32.6222,-100.7553,3237332,10045318
201604,104366,625029,1,0,"N","GARDEN CITY",31.87,-101.5,3152200,10130000
201604,104366,625030,1,.84,"S","COLORADO CITY",32.3879,-100.8483,3223274,10050898
201604,104367,625033,1,0,"N","SMITHLAND",37.13,-88.4,377800,8824000
201604,104367,625037,1,0,"S","BREMEN",37.37,-87.22,3722200,8713200
201604,104367,625037,2,3,"N","CENTRAL CITY",37.3434,-87.13,3720604,877800
201604,104367,625038,1,0,"E","HANSON",37.42,-87.48,3725200,8728800
201604,104367,625039,1,0,"WNW","MAYFIELD",36.73,-88.63,3643800,8837800
201604,104367,625040,1,2,"E","DRAFFENVILLE",36.92,-88.2938,3655200,8817628
201604,104367,625040,2,7,"NNE","BENTON",36.9636,-88.3015,3657816,8818090
201604,104367,625041,1,0,"N","BEECH GROVE",37.62,-87.4,3737200,8724000
201604,104367,625043,1,.98,"NW","PETTIT",37.6886,-87.1343,3741316,878058
201604,104367,625043,2,1.37,"SSW","DOYLE",37.733,-87.0828,3743980,874968
201604,104367,625045,1,1.36,"NNE","DOYLE",37.7682,-87.0605,3746092,873630
201604,104367,625045,2,1.14,"SE","THURSTON",37.7887,-87.0149,3747322,87894
201604,104367,625051,1,4,"W","MORTONS GAP",37.23,-87.5527,3713800,8733162
201604,104367,625052,1,.23,"ESE","NEW CYPRESS",37.2492,-87.2459,3714952,8714754
201604,104367,625052,2,.51,"SSW","MOREHEAD",37.2632,-87.1834,3715792,8711004
201604,104367,625054,1,1.36,"WSW","ELMWOOD",37.5207,-87.5219,3731242,8731314
201604,104367,625054,2,3,"N","SLAUGHTERS",37.5234,-87.5,3731404,8730000
201604,104367,625055,1,0,"E","BEECH GROVE",37.62,-87.4,3737200,8724000
201604,104367,625056,1,2,"N","CENTRAL CITY",37.329,-87.13,3719740,877800
201604,104367,625057,1,0,"E","HANSON",37.42,-87.48,3725200,8728800
201604,104367,625061,1,.78,"SE","EARLINGTON",37.2626,-87.5092,3715756,8730552
201604,104367,625061,2,.94,"ESE","EARLINGTON",37.2645,-87.5044,3715870,8730264
201604,104367,625065,1,5,"NW","PRINCETON",37.1712,-87.9342,3710272,8756052
201604,104367,625068,1,5.57,"SSW","CARMACK",36.95,-88.17,3657000,8810200
201604,104367,625665,1,0,"SW","SEBREE",37.6,-87.53,3736000,8731800
201604,104367,625665,2,0,"SW","SLAUGHTERS",37.48,-87.5,3728800,8730000
201604,104367,625665,3,0,"SW","PROVIDENCE",37.4,-87.77,3724000,8746200
201604,104367,625665,4,0,"SW","CLAY",37.48,-87.83,3728800,8749800
201604,104367,625670,1,.69,"N","HENDERSON",37.84,-87.58,3750400,8734800
201604,104367,625670,2,.94,"NNE","HENDERSON ARPT",37.8124,-87.6728,3748744,8740368
201604,104367,625670,3,.67,"S","HENDERSON ARPT",37.7903,-87.6812,3747418,8740872
201604,104367,625670,4,1.11,"SSW","OHIORIVER ORDINANCE",37.7847,-87.6264,3747082,8737584
201604,104367,625670,5,1.79,"NW","ANTHOSTON",37.7861,-87.5557,3747166,8733342
201604,104367,625677,1,.74,"W","OWENSBORO",37.7718,-87.1334,3746308,878004
201604,104367,625677,2,1.13,"SSW","OWENSBORO",37.7561,-87.1309,3745366,877854
201604,104367,625677,3,1.47,"ESE","OWENSBORO",37.7614,-87.0953,3745684,875718
201604,104367,625677,4,1.03,"E","OWENSBORO",37.7726,-87.1015,3746356,876090
201604,104367,625683,1,1.79,"WNW","SOUTH CARROLLTON",37.34,-87.18,3720400,8710800
201604,104367,625683,2,.79,"NNE","GISHTON",37.3412,-87.217,3720472,8713020
201604,104367,625683,3,.87,"E","BREMEN",37.3691,-87.2042,3722146,8712252
201604,104367,625683,4,.48,"W","MOGG",37.371,-87.1587,3722260,879522
201604,104367,625734,1,0,"N","MADISONVILLE",37.33,-87.5,3719800,8730000
201604,104367,625734,2,.88,"ENE","MADISONVILLE",37.3331,-87.4845,3719986,8729070
201604,104367,625734,3,1.66,"NNE","MADISONVILLE",37.3527,-87.4903,3721162,8729418
201604,104367,625734,4,1.66,"N","MADISONVILLE",37.354,-87.501,3721240,8730060
201604,104389,625222,1,1.22,"SE","EMMETSBURG",43.11,-94.68,436600,9440800
201604,104389,625223,1,.5,"E","RINGSTED",43.3,-94.51,4318000,9430600
201604,104389,625224,1,2.13,"SSW","SWEA CITY",43.35,-94.31,4321000,9418600
201604,104390,625237,1,.86,"SE","DAWSON",41.84,-94.22,4150400,9413200
201604,104390,625238,1,.86,"SE","PATON",42.16,-94.26,429600,9415600
201604,104390,625240,1,.69,"S","JEFFERSON",42.01,-94.38,42600,9422800
201604,104401,625309,1,2.15,"SW","OTSEGO",45.2614,-93.6354,4515684,9338124
201604,104445,625654,1,0,"N","MAUNIE",38.03,-88.05,381800,883000
201604,104445,625654,2,1.25,"NNE","RISING SUN",38.0171,-88.0225,381026,881350
201604,104445,625654,3,2.2,"E","MAUNIE",38.0276,-88.0098,381656,88588
201604,104445,625654,4,.63,"ENE","MAUNIE",38.0347,-88.0401,382082,882406
201604,104445,625655,1,1.41,"E","MT CARMEL",38.4189,-87.744,3825134,8744640
201604,104445,625655,2,1.9,"NE","MT CARMEL",38.4361,-87.7416,3826166,8744496
201604,104445,625655,3,1.98,"NE","MT CARMEL",38.4433,-87.7487,3826598,8744922
201604,104445,625655,4,1.11,"E","MT CARMEL",38.42,-87.7494,3825200,8744964
201604,104447,625656,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201604,104447,625656,2,1.11,"N","EAST MT CARMEL",38.416,-87.7279,3824960,8743674
201604,104447,625656,3,1.12,"NW","EAST MT CARMEL",38.4133,-87.742,3824798,8744520
201604,104447,625656,4,2.23,"WSW","EAST MT CARMEL",38.3853,-87.7667,3823118,8746002
201604,104447,625657,1,0,"N","NEW HARMONY",38.13,-87.93,387800,8755800
201604,105367,632312,2,.58,"NW","SAN PATRICIO",27.9569,-97.7754,2757414,9746524
201604,105367,632317,1,2.24,"ESE","LA ROSE",27.8693,-97.6953,2752158,9741718
201604,105367,632317,2,2.42,"ESE","LA ROSE",27.866,-97.6937,2751960,9741622
201604,105367,632318,1,.99,"WNW","LON HILL",27.8567,-97.6643,2751402,9739858
201604,105367,632318,2,1.97,"SSW","LON HILL",27.8224,-97.6578,2749344,9739468
201604,105367,632319,1,1.35,"NNW","LON HILL",27.8675,-97.6597,2752050,9739582
201604,105367,632319,2,.83,"SW","CALALLEN",27.8628,-97.6408,2751768,9738448
201604,105367,632320,1,3.65,"NW","LA ROSE",27.9104,-97.7788,2754624,9746728
201604,105367,632320,2,2.64,"W","LA ROSE",27.8822,-97.7732,2752932,9746392
201604,105369,631916,1,.69,"S","STONEWALL",37.41,-78.97,3724600,7858200
201604,105369,631917,1,.88,"SE","CAVE SPG",37.22,-80.01,3713200,80600
201604,105370,631918,1,1.77,"SW","CAMPBELL",36.51,-80.25,3630600,8015000
201604,105370,631919,1,0,"N","MADISON",36.38,-79.97,3622800,7958200
201604,105370,631920,1,0,"N","ELLISBORO",36.33,-79.98,3619800,7958800
201604,105370,631921,1,2.07,"N","MIDWAY",36.3,-79.78,3618000,7946800
201604,105370,631922,1,.56,"W","CAPELLA",36.37,-80.33,3622200,8019800
201604,105371,631923,1,0,"N","CHATHAM",36.82,-79.4,3649200,7924000
201604,105371,631923,2,.89,"NE","CHATHAM",36.83,-79.39,3649800,7923400
201604,105371,631924,1,.89,"NE","ELMO",36.68,-79.12,3640800,797200
201604,105371,631925,1,0,"N","TURBEVILLE",36.62,-79.03,3637200,791800
201604,105371,631926,1,0,"N","SOUTH BOSTON",36.7,-78.9,3642000,7854000
201604,105371,631927,1,.69,"S","CLUSTER SPGS",36.61,-78.92,3636600,7855200
201604,105371,631928,1,.89,"NE","BROOKLYN",36.68,-79.16,3640800,799600
201604,105371,631928,2,.89,"NW","ELMO",36.68,-79.14,3640800,798400
201604,105371,631929,1,3.89,"SE","DILLWYN",37.49,-78.4,3729400,7824000
201604,105371,631930,1,1.38,"S","CLIMAX",36.86,-79.48,3651600,7928800
201604,105371,631931,1,5.65,"ESE","ALPHA",37.54,-78.33,3732400,7819800
201604,105371,633085,1,.55,"W","SPRING GARDEN",36.78,-79.31,3646800,7918600
201604,105383,632027,1,1.04,"N","CAMDEN",33.5949,-92.8321,3335694,9249926
201604,105383,632027,2,1.76,"NNE","CAMDEN",33.6018,-92.8142,3336108,9248852
201604,105383,632027,3,1.94,"E","CAMDEN",33.5818,-92.7964,3334908,9247784
201604,105383,632027,4,.86,"SSE","CAMDEN",33.5686,-92.8242,3334116,9249452
201604,105383,632028,1,.85,"WSW","RIVERSIDE",35.277,-91.2445,3516620,9114670
201604,105383,632028,2,.13,"SW","RIVERSIDE",35.2787,-91.2317,3516722,9113902
201604,105383,632028,3,.84,"NNW","PATTERSON",35.2613,-91.2355,3515678,9114130
201604,105383,632028,4,.84,"NNE","CAVELL",35.2618,-91.2461,3515708,9114766
201604,105383,632029,1,2.95,"WNW","AUGUSTA",35.2936,-91.4196,3517616,9125176
201604,105383,632029,2,1.66,"NE","AUGUSTA",35.2989,-91.352,3517934,9121120
201604,105383,632029,3,1.34,"S","RUFFWOOD",35.251,-91.3654,3515060,9121924
201604,105383,632029,4,3.07,"SW","RUFFWOOD",35.2395,-91.4097,3514370,9124582
201604,105383,632030,1,21.89,"SSW","COTTON PLANT",34.6917,-91.339,3441502,9120340
201604,105383,632030,2,20.79,"S","COTTON PLANT",34.7033,-91.3112,3442198,9118672
201604,105383,632030,3,22.77,"S","COTTON PLANT",34.6736,-91.3057,3440416,9118342
201604,105383,632030,4,23.34,"SSW","COTTON PLANT",34.6688,-91.3307,3440128,9119842
201604,105384,632031,1,1.02,"WNW","GRAVELLY",34.8843,-93.6972,3453058,9341832
201604,105384,632031,2,.7,"NW","GRAVELLY",34.8864,-93.6897,3453184,9341382
201604,105384,632031,3,.38,"W","GRAVELLY",34.8798,-93.6867,3452788,9341202
201604,105384,632031,4,.61,"W","GRAVELLY",34.8785,-93.6906,3452710,9341436
201604,105384,632032,1,1.43,"WNW","DANVILLE",35.0572,-93.4037,353432,9324222
201604,105384,632032,2,1.05,"NW","DANVILLE",35.0625,-93.3904,353750,9323424
201604,105384,632032,3,.85,"NW","DANVILLE",35.0599,-93.3888,353594,9323328
201604,105384,632032,4,1.22,"WNW","DANVILLE",35.0541,-93.4009,353246,9324054
201604,105384,632034,1,.98,"W","BENTON SALINE CO ARP",34.5706,-92.6172,3434236,9237032
201604,105384,632034,2,.35,"WNW","BENTON SALINE CO ARP",34.5719,-92.6057,3434314,9236342
201604,105384,632034,3,2.18,"SSW","BENTON SALINE CO ARP",34.5392,-92.6089,3432352,9236534
201604,105384,632034,4,2.52,"SW","BENTON SALINE CO ARP",34.5422,-92.6287,3432532,9237722
201604,105384,632035,1,4.69,"WSW","BRITTS",33.8801,-93.3082,3352806,9318492
201604,105384,632035,2,3.9,"WSW","BRITTS",33.885,-93.2956,3353100,9317736
201604,105384,632035,3,4.56,"WSW","BRITTS",33.8664,-93.2985,3351984,9317910
201604,105384,632035,4,5,"WSW","BRITTS",33.866,-93.3069,3351960,9318414
201604,105384,632036,1,1.42,"NNE","ARKADELPHIA",34.138,-93.0578,348280,933468
201604,105384,632036,2,2.13,"NE","ARKADELPHIA",34.1403,-93.0418,348418,932508
201604,105384,632036,3,1.85,"NW","TUPELO",34.0962,-93.0257,345772,931542
201604,105384,632036,4,1.41,"ESE","ARKADELPHIA MUNI ARP",34.0928,-93.047,345568,932820
201604,105384,632037,1,.9,"W","RIVERSIDE",35.2811,-91.2459,3516866,9114754
201604,105384,632037,2,.25,"WNW","RIVERSIDE",35.2815,-91.2341,3516890,9114046
201604,105384,632037,3,.76,"NNW","PATTERSON",35.2597,-91.2365,3515582,9114190
201604,105384,632037,4,.57,"NNE","CAVELL",35.258,-91.2471,3515480,9114826
201604,105387,632054,1,0,"N","CANOVANAS",18.33,-65.88,1819800,6552800
201604,105387,632054,2,.44,"NNE","CANOVANAS",18.336,-65.8775,1820160,6552650
201604,105387,632054,3,.52,"ENE","CANOVANAS",18.3316,-65.8723,1819896,6552338
201604,105387,632054,4,.26,"SSE","CANOVANAS",18.3267,-65.8783,1819602,6552698
201604,105387,632055,1,3.41,"SSW","LOIZA",18.3732,-65.9166,1822392,6554996
201604,105387,632055,2,3.39,"SSW","LOIZA",18.3729,-65.9147,1822374,6554882
201604,105387,632055,3,3.43,"SSW","LOIZA",18.3723,-65.9146,1822338,6554876
201604,105387,632055,4,3.45,"SSW","LOIZA",18.3729,-65.9174,1822374,6555044
201604,105387,632056,1,2.92,"NNE","CAGUAS",18.2389,-66.0127,1814334,66762
201604,105387,632056,2,2.88,"NNE","CAGUAS",18.238,-66.0119,1814280,66714
201604,105387,632056,3,2.79,"NNE","CAGUAS",18.2367,-66.0122,1814202,66732
201604,105387,632056,4,2.82,"NNE","CAGUAS",18.2377,-66.0133,1814262,66798
201604,105387,632057,1,2.55,"N","CAGUAS",18.2365,-66.0245,1814190,661470
201604,105387,632057,2,2.48,"N","CAGUAS",18.2355,-66.0242,1814130,661452
201604,105387,632057,3,2.44,"N","CAGUAS",18.235,-66.025,1814100,661500
201604,105387,632057,4,2.54,"N","CAGUAS",18.2365,-66.0252,1814190,661512
201604,105387,632058,1,3.11,"W","SAN JUAN",18.3868,-66.097,1823208,665820
201604,105387,632058,2,3.13,"W","SAN JUAN",18.3866,-66.0972,1823196,665832
201604,105387,632058,3,3.14,"W","SAN JUAN",18.3869,-66.0974,1823214,665844
201604,105387,632058,4,3.11,"W","SAN JUAN",18.387,-66.0969,1823220,665814
201604,105387,632070,1,2.12,"N","CAGUAS",18.2307,-66.0321,1813842,661926
201604,105387,632070,2,2.06,"N","CAGUAS",18.2298,-66.0297,1813788,661782
201604,105387,632070,3,2.04,"N","CAGUAS",18.2295,-66.0306,1813770,661836
201604,105387,632070,4,2.09,"N","CAGUAS",18.2302,-66.0324,1813812,661944
201604,105387,632073,1,2.55,"NNE","CAGUAS",18.2361,-66.0219,1814166,661314
201604,105387,632073,2,2.64,"NNE","CAGUAS",18.2371,-66.0202,1814226,661212
201604,105387,632073,3,2.64,"NNE","CAGUAS",18.2372,-66.0206,1814232,661236
201604,105387,632073,4,2.61,"NNE","CAGUAS",18.2369,-66.0215,1814214,661290
201604,105387,632081,1,2.41,"NNE","CAGUAS",18.2308,-66.0126,1813848,66756
201604,105387,632081,2,2.42,"NNE","CAGUAS",18.2302,-66.0113,1813812,66678
201604,105387,632081,3,2.37,"NNE","CAGUAS",18.2298,-66.0121,1813788,66726
201604,105387,632081,4,2.36,"NNE","CAGUAS",18.2302,-66.0132,1813812,66792
201604,105387,632081,5,2.4,"NNE","CAGUAS",18.2307,-66.013,1813842,66780
201604,105387,632085,1,2.96,"NNE","CAGUAS",18.2392,-66.0119,1814352,66714
201604,105387,632085,2,2.97,"NNE","CAGUAS",18.2391,-66.0112,1814346,66672
201604,105387,632085,3,2.95,"NNE","CAGUAS",18.2388,-66.0112,1814328,66672
201604,105387,632085,4,2.94,"NNE","CAGUAS",18.2388,-66.0117,1814328,66702
201604,105387,632086,1,2.87,"NNW","CAGUAS",18.2399,-66.0424,1814394,662544
201604,105387,632086,2,2.85,"NNW","CAGUAS",18.2399,-66.0414,1814394,662484
201604,105387,632086,3,2.81,"NNW","CAGUAS",18.2391,-66.0418,1814346,662508
201604,105387,632086,4,2.81,"NNW","CAGUAS",18.2389,-66.0427,1814334,662562
201604,105387,632086,5,2.86,"NNW","CAGUAS",18.2395,-66.0429,1814370,662574
201604,105387,632087,1,2.1,"WSW","GURABO",18.2592,-65.9999,1815552,6559994
201604,105387,632087,2,2.04,"WSW","GURABO",18.2582,-65.9985,1815492,6559910
201604,105387,632087,3,2.14,"WSW","GURABO",18.2566,-65.9994,1815396,6559964
201604,105387,632087,4,2.18,"WSW","GURABO",18.257,-66.0003,1815420,6618
201604,105387,632088,1,2.94,"NNE","SAN JUAN",18.4217,-66.0412,1825302,662472
201604,105387,632088,2,2.96,"N","SAN JUAN",18.422,-66.0414,1825320,662484
201604,105387,632088,3,2.97,"N","SAN JUAN",18.4222,-66.0413,1825332,662478
201604,105387,632088,4,2.95,"NNE","SAN JUAN",18.4219,-66.041,1825314,662460
201604,105387,632088,5,2.93,"NNE","SAN JUAN",18.4216,-66.0411,1825296,662466
201603,103637,620585,2,5.6,"E","NIXON",30.309,-85.3569,3018540,8521414
201603,103637,620585,3,3.54,"ENE","BETTS",30.5564,-85.3391,3033384,8520346
201603,103637,620585,4,6.39,"NNW","BETTS",30.6074,-85.4489,3036444,8526934
201603,103637,620600,1,1.38,"N","GASKIN",30.99,-86.13,3059400,867800
201603,103637,620601,1,0,"N","FREEPORT",30.49,-86.13,3029400,867800
201603,103637,620602,1,.85,"N","FREEPORT",30.502,-86.1327,3030120,867962
201603,103637,620603,1,0,"N","GREENWOOD",30.87,-85.16,3052200,859600
201603,103637,620604,1,1.92,"WNW","KILLEARN LAKES",30.5909,-84.2497,3035454,8414982
201603,103637,620604,2,1.58,"SSW","BRADFORDVILLE",30.5494,-84.2314,3032964,8413884
201603,103637,620605,1,2.64,"SSE","AUCILLA",30.4457,-83.7304,3026742,8343824
201603,103637,620606,1,.4,"SW","WOODVILLE",30.316,-84.2449,3018960,8414694
201603,103637,620607,1,4.18,"W","HELL'S HALF ACRE",30.19,-84.05,3011400,843000
201603,103637,620608,1,2.62,"NE","HOPEWELL",30.4078,-83.4102,3024468,8324612
201603,103637,620609,1,2.16,"SSE","LAKE BIRD",30.21,-83.61,3012600,8336600
201603,103637,620610,1,1.01,"NW","BLUE SPRINGS",29.8417,-83.5801,2950502,8334806
201603,103637,620611,1,.6,"W","PARKER",30.13,-85.61,307800,8536600
201603,103637,620612,1,4.81,"E","SPRINGFIELD",30.1527,-85.5199,309162,8531194
201603,103638,619503,1,2.15,"SSW","FORT GAINES",31.59,-85.05,3135400,853000
201603,103638,619503,2,0,"N","BLUFFTON",31.52,-84.86,3131200,8451600
201603,103638,619504,1,0,"N","SALE CITY",31.26,-84.02,3115600,841200
201603,103638,619506,1,3.48,"NE","MOULTRIE",31.2064,-83.7393,3112384,8344358
201603,103638,619506,2,3.28,"NE","MOULTRIE",31.2058,-83.7436,3112348,8344616
201603,103638,619506,3,4.45,"E","SCHLEY",31.2298,-83.7447,3113788,8344682
201603,103638,619506,4,4.49,"SW","NORMAN PARK",31.2311,-83.7409,3113866,8344454
201603,103638,619507,1,1.52,"N","NORMAN PARK",31.2918,-83.6837,3117508,8341022
201603,103638,619507,2,2.77,"WNW","NORMAN PARK",31.289,-83.7213,3117340,8343278
201603,103638,619507,3,3.52,"ENE","NEW ELM",31.3059,-83.7534,3118354,8345204
201603,103638,619507,4,3.91,"NE","NEW ELM",31.3223,-83.7557,3119338,8345342
201603,103638,619507,5,4.1,"NNW","NORMAN PARK",31.322,-83.7134,3119320,8342804
201603,103639,619521,1,0,"N","KINSTON",31.21,-86.17,3112600,8610200
201603,103639,619522,1,.16,"NW","MARL",31.0917,-85.9718,315502,8558308
201603,103639,619522,2,.72,"WSW","MARL",31.0855,-85.981,315130,8558860
201603,103639,619522,3,.06,"NNW","LYTLE",31.0707,-85.9504,314242,8557024
201603,103639,619522,4,.6,"N","LYTLE",31.0785,-85.9485,314710,8556910
201603,103639,619559,1,.69,"N","COFFEE SPRINGS",31.17,-85.91,3110200,8554600
201603,103639,619559,2,1.05,"WNW","COFFEE SPRINGS",31.168,-85.9251,3110080,8555506
201603,103639,619559,3,.84,"WSW","COFFEE SPRINGS",31.1575,-85.9239,319450,8555434
201603,103639,619559,4,.32,"ESE","COFFEE SPRINGS",31.158,-85.905,319480,8554300
201603,103639,619559,5,.59,"NE","COFFEE SPRINGS",31.166,-85.9028,319960,8554168
201603,103639,619560,1,1.5,"NNE","BELLWOOD",31.19,-85.78,3111400,8546800
201603,103639,619560,2,.61,"NNW","BELLWOOD",31.1783,-85.7934,3110698,8547604
201603,103639,619560,3,.22,"WSW","BELLWOOD",31.1689,-85.7934,3110134,8547604
201603,103639,619560,4,1.06,"ENE","BELLWOOD",31.1738,-85.7727,3110428,8546362
201603,103639,619561,1,1.03,"NW","MEMPHIS",31.14,-85.3829,318400,8522974
201603,103639,619561,2,.83,"NNW","MEMPHIS",31.1409,-85.3759,318454,8522554
201603,103639,619561,3,1.47,"NNW","MEMPHIS",31.1506,-85.376,319036,8522560
201603,103639,619561,4,1.62,"NNW","MEMPHIS",31.1506,-85.383,319036,8522980
201603,103639,619562,1,.46,"WNW","TAYLOR",31.163,-85.4669,319780,8528014
201603,103639,619562,2,2.57,"NE","TAYLOR",31.186,-85.429,3111160,8525740
201603,103639,619562,3,2.14,"ESE","PETERMAN",31.1927,-85.4348,3111562,8526088
201603,103639,619562,4,.92,"NNW","TAYLOR",31.172,-85.4666,3110320,8527996
201603,103639,619563,1,.91,"WNW","TAYLOR",31.1654,-85.474,319924,8528440
201603,103639,619563,2,.7,"NNW","TAYLOR",31.1698,-85.4633,3110188,8527798
201603,103639,619563,3,.58,"SE","PETERMAN",31.1933,-85.4642,3111598,8527852
201603,103639,619563,4,.59,"WSW","PETERMAN",31.1967,-85.4791,3111802,8528746
201603,103640,619494,1,6.01,"NNW","ELPINO",31.07,-84.27,314200,8416200
201603,103640,619494,2,6.05,"NNW","ELPINO",31.0721,-84.2657,314326,8415942
201603,103640,619497,1,3.28,"SSE","ENTERPRISE",31.08,-84.79,314800,8447400
201603,103640,619498,1,3.81,"WNW","ELDORENDO",31.06,-84.71,313600,8442600
201603,103640,619500,1,1.06,"W","WEST BAINBRIDGE",30.9092,-84.5978,3054552,8435868
201603,103646,619443,1,1.22,"SE","HERNDON",36.7193,-87.5525,3643158,8733150
201603,103646,619443,2,.17,"SSW","BARKERS MILL",36.6679,-87.3516,3640074,8721096
201603,103646,619455,1,1.39,"SSW","SUTHERLAND",37.6511,-87.1286,3739066,877716
201603,103646,619455,2,1.76,"N","ANDERSONVILLE",37.6452,-87.0749,3738712,874494
201603,103646,619463,1,.29,"SW","MASONVILLE",37.6676,-87.0344,3740056,872064
201603,103646,619463,2,2,"NNW","WHITESVILLE",37.7067,-86.894,3742402,8653640
201603,103646,619520,1,4,"SW","GREENVILLE",37.1591,-87.2314,379546,8713884
201603,103646,619520,2,2,"SE","GREENVILLE",37.1795,-87.1543,3710770,879258
201603,103646,619523,1,.37,"SE","SLAUGHTERS",37.4758,-87.4959,3728548,8729754
201603,103646,619524,1,0,"E","NEBO",37.38,-87.65,3722800,8739000
201603,103646,619530,1,0,"N","MURRAY",36.62,-88.32,3637200,8819200
201603,103646,619531,1,.76,"E","HARRIS GROVE",36.5685,-88.4065,3634110,8824390
201603,103652,619525,1,4,"N","DU QUOIN",38.0779,-89.23,384674,8913800
201603,103734,620160,1,3.59,"S","LONE CAMP",32.6483,-98.2637,3238898,9815822
201603,103734,620160,2,3.67,"SSE","LONE CAMP",32.648,-98.2569,3238880,9815414
